Question	Answer	Source	Metadata
Goodbye	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Gotta go	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am going to get going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta skedaddle	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am jetting	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Farewell	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am leaving	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am leaving now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am logging off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am logging off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am logging out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am logging out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am going to get going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Catch you on the flip side	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Adios	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
"Alright, I'm outta here"	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Buh bye	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Bye	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Bye bye	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Bye dude	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Good bye	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Catch you later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
G2G	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Check you later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Ciao	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
CYA	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
C-ya	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Fare thee well	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am running off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Catch ya later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta motor now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am motoring	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta leave	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta leave now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta log off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta log off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta log out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta jet	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta motor	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta go now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta run	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta run now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta scoot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta scoot now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta sign off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta sign off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta log out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am skedaddling	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to jet now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am running off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am scooting	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am scooting now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am signing off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am signing off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta jet now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am signing out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am motoring now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am skedaddling now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am taking off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am taking off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta get going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta get going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I gotta go	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I am signing out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm scooting	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm out of here	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm out the door	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm outta here	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to go now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm running off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm logging out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm scooting now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm signing off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm signing off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm signing out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm signing out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm skedaddling	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm running off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm jetting now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna sign off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna sign out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna sign out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna skedaddle	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna skedaddle now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna take off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm motoring now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm jetting	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm motoring	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm leaving	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm leaving now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm logging off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm logging off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm logging out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm taking off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna take off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Signing off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm skedaddling now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you later bot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you later dude	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
see you later homie	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
"See you later, alligator"	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you around	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you!	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Taking off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Talk later 	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Talk to ya later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Talk to you later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Till we meet again	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Time to end this conversation	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you on the flip side	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Later bud	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna scoot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I've got to go	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I've gotta jet	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I've gotta take off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
L8r sk8r	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See you around bud	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Later bot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm taking off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Later dude	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Peace out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Sayonara	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See ya around	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See ya later	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
See ya on the flip side	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Later alligator	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to go	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to log off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to skedaddle now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to take off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to take off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to sign out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to get going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to sign out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to go now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to jet	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to jet now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to leave	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to leave now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna sign off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to get going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to motor now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Toodle-oo	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to leave	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to leave now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to log off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to log off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to log out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to skedaddle	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to motor	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to log out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to run	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to run now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to scoot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to scoot now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to sign off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to sign off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to log out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna log out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to log off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna go now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna jet	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna jet now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna leave	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna leave now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna get going now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna log off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna get going	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna log out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna motor	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna motor now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna run	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna run now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm about to jet	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna log off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to sign off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to log out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to motor	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to motor now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to run	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to run now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to scoot	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna go	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to sign off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gonna scoot now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to sign out	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to sign out now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to skedaddle	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to skedaddle now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to take off	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to take off now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to scoot now	Goodbye.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey my dude	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hello	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
hello bot	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hello my friend	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hello there	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey caring bot	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey friendly bot	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Ahoy	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey it's you!	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hail!	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey pal	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey professional bot	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey there	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey there bot	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey there buddy	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
Hey there pal	Hello.	qna_stockbuzz_Professional	editorial:stockbuzz
